Mês,Data,ID_Transacao,Produto,Categoria,Regiao,Quantidade,Preco_Unitario,Receita_Total
Março,2025-03-20,TRANS_20250320_0030,Fone de Ouvido,Eletronicos,Centro-Oeste,2,853.67,1707.34
Março,2025-03-31,TRANS_20250331_0031,Teclado,Perifericos,Nordeste,3,373.97,1121.91
Março,2025-03-08,TRANS_20250308_0032,Laptop,Acessorios,Centro-Oeste,3,287.56,862.68
Março,2025-03-19,TRANS_20250319_0033,Teclado,Perifericos,Sudeste,4,203.3,813.2
Março,2025-03-10,TRANS_20250310_0034,Teclado,Eletronicos,Centro-Oeste,2,1384.22,2768.44
Março,2025-03-28,TRANS_20250328_0035,Webcam,Acessorios,Sul,4,1460.44,5841.76
Março,2025-03-15,TRANS_20250315_0036,Laptop,Acessorios,Sul,2,525.71,1051.42
Março,2025-03-07,TRANS_20250307_0037,Webcam,Acessorios,Centro-Oeste,1,975.72,975.72
Março,2025-03-20,TRANS_20250320_0038,Teclado,Eletronicos,Norte,4,1399.77,5599.08
Março,2025-03-02,TRANS_20250302_0039,Monitor,Perifericos,Nordeste,4,595.58,2382.32
Março,2025-03-19,TRANS_20250319_0040,Roteador,Perifericos,Sudeste,2,1068.52,2137.04
Março,2025-03-17,TRANS_20250317_0041,Mouse,Eletronicos,Norte,2,1230.35,2460.7
Março,2025-03-31,TRANS_20250331_0042,Monitor,Eletronicos,Sul,1,250.68,250.68
Março,2025-03-23,TRANS_20250323_0043,Mouse,Eletronicos,Sudeste,3,695.94,2087.82
Março,2025-03-29,TRANS_20250329_0044,Webcam,Eletronicos,Sudeste,4,741.79,2967.16
Março,2025-03-13,TRANS_20250313_0045,Fone de Ouvido,Acessorios,Centro-Oeste,1,351.9,351.9
Março,2025-03-01,TRANS_20250301_0046,Webcam,Perifericos,Norte,3,1106.44,3319.32
Março,2025-03-09,TRANS_20250309_0047,Roteador,Acessorios,Sudeste,3,941.3,2823.9
Março,2025-03-22,TRANS_20250322_0048,Mouse,Eletronicos,Norte,4,1364.83,5459.32
Março,2025-03-19,TRANS_20250319_0049,Impressora,Perifericos,Sul,3,426.9,1280.7
Março,2025-03-19,TRANS_20250319_0050,Roteador,Eletronicos,Nordeste,1,884.11,884.11
Março,2025-03-12,TRANS_20250312_0051,Teclado,Perifericos,Sul,4,732.73,2930.92
Março,2025-03-26,TRANS_20250326_0052,Teclado,Eletronicos,Nordeste,2,146.73,293.46
Março,2025-03-23,TRANS_20250323_0053,Webcam,Acessorios,Sul,3,1361.87,4085.61
Março,2025-03-15,TRANS_20250315_0054,Roteador,Perifericos,Sul,4,1177.77,4711.08
Março,2025-03-10,TRANS_20250310_0055,Roteador,Perifericos,Nordeste,1,949.4,949.4
Março,2025-03-13,TRANS_20250313_0056,Laptop,Acessorios,Nordeste,4,994.96,3979.84
Março,2025-03-05,TRANS_20250305_0057,Teclado,Perifericos,Norte,3,586.0,1758.0
Março,2025-03-13,TRANS_20250313_0058,Roteador,Perifericos,Nordeste,3,391.7,1175.1
Março,2025-03-19,TRANS_20250319_0059,Teclado,Acessorios,Centro-Oeste,2,549.17,1098.34
Março,2025-03-03,TRANS_20250303_0060,Fone de Ouvido,Perifericos,Centro-Oeste,4,130.5,522.0
Março,2025-03-17,TRANS_20250317_0061,Impressora,Eletronicos,Sul,1,988.66,988.66
Março,2025-03-24,TRANS_20250324_0062,Impressora,Perifericos,Sudeste,2,1443.13,2886.26
Março,2025-03-29,TRANS_20250329_0063,Mouse,Acessorios,Nordeste,4,1376.71,5506.84
Março,2025-03-04,TRANS_20250304_0064,Roteador,Perifericos,Nordeste,4,1414.63,5658.52
Março,2025-03-22,TRANS_20250322_0065,Roteador,Acessorios,Norte,4,660.29,2641.16
Março,2025-03-06,TRANS_20250306_0066,Fone de Ouvido,Perifericos,Sudeste,1,623.94,623.94
Março,2025-03-22,TRANS_20250322_0067,Webcam,Perifericos,Centro-Oeste,3,859.18,2577.54
Março,2025-03-15,TRANS_20250315_0068,Roteador,Acessorios,Nordeste,1,701.59,701.59
Março,2025-03-15,TRANS_20250315_0069,Webcam,Eletronicos,Sul,1,410.04,410.04
Março,2025-03-05,TRANS_20250305_0070,Impressora,Eletronicos,Sudeste,3,1137.6,3412.8
Março,2025-03-07,TRANS_20250307_0071,Impressora,Acessorios,Sudeste,3,829.71,2489.13
Março,2025-03-09,TRANS_20250309_0072,Mouse,Acessorios,Sul,3,1342.35,4027.05
Março,2025-03-18,TRANS_20250318_0073,Webcam,Perifericos,Sul,2,650.86,1301.72
Março,2025-03-30,TRANS_20250330_0074,Mouse,Perifericos,Norte,3,1136.42,3409.26
Março,2025-03-30,TRANS_20250330_0075,Teclado,Eletronicos,Nordeste,4,163.17,652.68
Março,2025-03-12,TRANS_20250312_0076,Impressora,Perifericos,Sudeste,4,1296.1,5184.4
Março,2025-03-03,TRANS_20250303_0077,Impressora,Eletronicos,Nordeste,2,893.65,1787.3
Março,2025-03-07,TRANS_20250307_0078,Impressora,Eletronicos,Sul,3,67.27,201.81
Março,2025-03-02,TRANS_20250302_0079,Mouse,Acessorios,Centro-Oeste,4,937.5,3750.0
Março,2025-03-11,TRANS_20250311_0080,Fone de Ouvido,Perifericos,Sudeste,3,90.66,271.98
Março,2025-03-20,TRANS_20250320_0081,Monitor,Acessorios,Sul,4,823.68,3294.72
Março,2025-03-09,TRANS_20250309_0082,Roteador,Perifericos,Sul,3,991.64,2974.92
Março,2025-03-31,TRANS_20250331_0083,Teclado,Eletronicos,Sul,3,861.13,2583.39
Março,2025-03-07,TRANS_20250307_0084,Fone de Ouvido,Perifericos,Sul,1,1475.81,1475.81
Março,2025-03-22,TRANS_20250322_0085,Impressora,Eletronicos,Sudeste,3,254.82,764.46
Março,2025-03-10,TRANS_20250310_0086,Roteador,Perifericos,Centro-Oeste,1,215.32,215.32
Março,2025-03-21,TRANS_20250321_0087,Monitor,Acessorios,Centro-Oeste,3,283.36,850.08
Março,2025-03-18,TRANS_20250318_0088,Laptop,Perifericos,Sudeste,3,559.21,1677.63
Março,2025-03-03,TRANS_20250303_0089,Impressora,Perifericos,Norte,3,659.65,1978.95
Março,2025-03-21,TRANS_20250321_0090,Impressora,Acessorios,Sudeste,4,202.82,811.28
Março,2025-03-02,TRANS_20250302_0091,Mouse,Perifericos,Sul,1,634.07,634.07
Março,2025-03-03,TRANS_20250303_0092,Laptop,Perifericos,Norte,4,1458.72,5834.88
Março,2025-03-28,TRANS_20250328_0093,Impressora,Perifericos,Norte,2,1015.09,2030.18
Março,2025-03-07,TRANS_20250307_0094,Fone de Ouvido,Acessorios,Sul,1,1046.43,1046.43
Março,2025-03-30,TRANS_20250330_0095,Impressora,Perifericos,Nordeste,3,1175.79,3527.37
Março,2025-03-29,TRANS_20250329_0096,Fone de Ouvido,Acessorios,Nordeste,4,509.54,2038.16
Março,2025-03-30,TRANS_20250330_0097,Mouse,Perifericos,Sul,1,319.52,319.52
Março,2025-03-11,TRANS_20250311_0098,Laptop,Eletronicos,Sudeste,1,1001.26,1001.26
Março,2025-03-20,TRANS_20250320_0099,Webcam,Eletronicos,Sul,2,646.36,1292.72
Março,2025-03-10,TRANS_20250310_0100,Laptop,Perifericos,Sudeste,1,1037.88,1037.88
Março,2025-03-27,TRANS_20250327_0101,Impressora,Acessorios,Sul,3,1244.74,3734.22
Março,2025-03-09,TRANS_20250309_0102,Impressora,Perifericos,Nordeste,4,960.12,3840.48
Março,2025-03-04,TRANS_20250304_0103,Teclado,Perifericos,Sudeste,4,1329.18,5316.72
Março,2025-03-03,TRANS_20250303_0104,Teclado,Acessorios,Norte,3,213.96,641.88
Março,2025-03-27,TRANS_20250327_0105,Laptop,Perifericos,Centro-Oeste,4,915.39,3661.56
Março,2025-03-13,TRANS_20250313_0106,Mouse,Eletronicos,Norte,4,1219.3,4877.2
Março,2025-03-05,TRANS_20250305_0107,Fone de Ouvido,Eletronicos,Centro-Oeste,2,1319.37,2638.74
Março,2025-03-24,TRANS_20250324_0108,Laptop,Acessorios,Centro-Oeste,2,913.11,1826.22
Março,2025-03-31,TRANS_20250331_0109,Laptop,Eletronicos,Sudeste,4,174.41,697.64
Março,2025-03-19,TRANS_20250319_0110,Mouse,Acessorios,Norte,2,1083.63,2167.26
Março,2025-03-02,TRANS_20250302_0111,Fone de Ouvido,Acessorios,Nordeste,3,87.04,261.12
Março,2025-03-11,TRANS_20250311_0112,Impressora,Eletronicos,Sul,2,111.18,222.36
Março,2025-03-19,TRANS_20250319_0113,Webcam,Eletronicos,Nordeste,2,719.73,1439.46
Março,2025-03-28,TRANS_20250328_0114,Teclado,Perifericos,Sudeste,4,834.01,3336.04
Março,2025-03-05,TRANS_20250305_0115,Impressora,Perifericos,Nordeste,2,344.01,688.02
Março,2025-03-05,TRANS_20250305_0116,Teclado,Acessorios,Nordeste,4,1373.99,5495.96
Março,2025-03-04,TRANS_20250304_0117,Webcam,Eletronicos,Nordeste,1,234.14,234.14
Março,2025-03-20,TRANS_20250320_0118,Laptop,Eletronicos,Norte,3,731.79,2195.37
Março,2025-03-29,TRANS_20250329_0119,Impressora,Acessorios,Centro-Oeste,2,487.11,974.22
Março,2025-03-23,TRANS_20250323_0120,Teclado,Acessorios,Norte,4,355.53,1422.12
Março,2025-03-01,TRANS_20250301_0121,Monitor,Perifericos,Centro-Oeste,3,236.7,710.1
Março,2025-03-17,TRANS_20250317_0122,Impressora,Eletronicos,Sul,1,885.91,885.91
Março,2025-03-25,TRANS_20250325_0123,Fone de Ouvido,Acessorios,Centro-Oeste,4,105.17,420.68
Março,2025-03-19,TRANS_20250319_0124,Impressora,Eletronicos,Sul,1,1121.58,1121.58
Março,2025-03-22,TRANS_20250322_0125,Fone de Ouvido,Eletronicos,Nordeste,2,770.87,1541.74
Março,2025-03-26,TRANS_20250326_0126,Fone de Ouvido,Eletronicos,Sul,3,753.75,2261.25
Março,2025-03-11,TRANS_20250311_0127,Impressora,Perifericos,Centro-Oeste,4,715.15,2860.6
Março,2025-03-28,TRANS_20250328_0128,Fone de Ouvido,Acessorios,Sul,1,759.1,759.1
Março,2025-03-16,TRANS_20250316_0129,Teclado,Eletronicos,Norte,3,1355.81,4067.43
Março,2025-03-31,TRANS_20250331_0130,Mouse,Perifericos,Sudeste,3,1415.28,4245.84
Março,2025-03-26,TRANS_20250326_0131,Mouse,Eletronicos,Nordeste,2,862.1,1724.2
Março,2025-03-08,TRANS_20250308_0132,Mouse,Acessorios,Sudeste,1,820.93,820.93
Março,2025-03-31,TRANS_20250331_0133,Fone de Ouvido,Perifericos,Norte,1,1147.86,1147.86
Março,2025-03-15,TRANS_20250315_0134,Laptop,Perifericos,Sudeste,3,1188.38,3565.14
Março,2025-03-27,TRANS_20250327_0135,Teclado,Perifericos,Centro-Oeste,4,943.24,3772.96
Março,2025-03-20,TRANS_20250320_0136,Monitor,Perifericos,Sudeste,1,1107.43,1107.43
Março,2025-03-04,TRANS_20250304_0137,Impressora,Perifericos,Sul,3,740.56,2221.68
Março,2025-03-09,TRANS_20250309_0138,Mouse,Eletronicos,Centro-Oeste,3,1027.89,3083.67
Março,2025-03-17,TRANS_20250317_0139,Mouse,Eletronicos,Nordeste,4,1173.35,4693.4
Março,2025-03-29,TRANS_20250329_0140,Mouse,Acessorios,Centro-Oeste,3,463.05,1389.15
Março,2025-03-25,TRANS_20250325_0141,Fone de Ouvido,Eletronicos,Norte,4,1377.81,5511.24
Março,2025-03-04,TRANS_20250304_0142,Impressora,Eletronicos,Norte,2,930.76,1861.52
Março,2025-03-25,TRANS_20250325_0143,Roteador,Acessorios,Sul,2,304.85,609.7
Março,2025-03-21,TRANS_20250321_0144,Monitor,Perifericos,Sul,4,627.44,2509.76
Março,2025-03-19,TRANS_20250319_0145,Impressora,Acessorios,Centro-Oeste,4,1229.63,4918.52
Março,2025-03-06,TRANS_20250306_0146,Impressora,Perifericos,Sudeste,2,1426.41,2852.82
Março,2025-03-07,TRANS_20250307_0147,Roteador,Acessorios,Norte,1,1358.31,1358.31
Março,2025-03-27,TRANS_20250327_0148,Impressora,Perifericos,Nordeste,4,922.28,3689.12
Março,2025-03-23,TRANS_20250323_0149,Monitor,Eletronicos,Sudeste,2,1441.1,2882.2
Março,2025-03-31,TRANS_20250331_0150,Teclado,Acessorios,Sudeste,2,1406.99,2813.98
Março,2025-03-17,TRANS_20250317_0151,Webcam,Acessorios,Nordeste,3,289.92,869.76
Março,2025-03-07,TRANS_20250307_0152,Roteador,Acessorios,Sul,3,1029.54,3088.62
Março,2025-03-12,TRANS_20250312_0153,Monitor,Perifericos,Nordeste,3,116.0,348.0
Março,2025-03-20,TRANS_20250320_0154,Webcam,Perifericos,Norte,3,795.2,2385.6
Março,2025-03-22,TRANS_20250322_0155,Webcam,Eletronicos,Nordeste,2,1285.16,2570.32
Março,2025-03-10,TRANS_20250310_0156,Webcam,Perifericos,Centro-Oeste,3,976.94,2930.82
Março,2025-03-04,TRANS_20250304_0157,Teclado,Perifericos,Norte,1,153.57,153.57
Março,2025-03-02,TRANS_20250302_0158,Impressora,Acessorios,Centro-Oeste,4,461.98,1847.92
Março,2025-03-10,TRANS_20250310_0159,Monitor,Eletronicos,Nordeste,2,335.21,670.42
Março,2025-03-10,TRANS_20250310_0160,Fone de Ouvido,Eletronicos,Centro-Oeste,2,525.86,1051.72
Março,2025-03-27,TRANS_20250327_0161,Impressora,Acessorios,Sudeste,3,336.16,1008.48
Março,2025-03-11,TRANS_20250311_0162,Teclado,Perifericos,Sul,1,72.18,72.18
Março,2025-03-14,TRANS_20250314_0163,Impressora,Acessorios,Norte,2,392.94,785.88
Março,2025-03-17,TRANS_20250317_0164,Teclado,Perifericos,Sudeste,2,156.9,313.8
Março,2025-03-07,TRANS_20250307_0165,Roteador,Perifericos,Nordeste,2,1477.6,2955.2
Março,2025-03-26,TRANS_20250326_0166,Fone de Ouvido,Acessorios,Norte,3,961.09,2883.27
Março,2025-03-13,TRANS_20250313_0167,Roteador,Acessorios,Sudeste,3,327.07,981.21
Março,2025-03-18,TRANS_20250318_0168,Fone de Ouvido,Eletronicos,Centro-Oeste,2,1020.33,2040.66
Março,2025-03-12,TRANS_20250312_0169,Webcam,Perifericos,Centro-Oeste,4,890.71,3562.84
Março,2025-03-30,TRANS_20250330_0170,Webcam,Perifericos,Norte,3,1224.94,3674.82
Março,2025-03-31,TRANS_20250331_0171,Teclado,Perifericos,Sudeste,3,995.58,2986.74
Março,2025-03-10,TRANS_20250310_0172,Teclado,Eletronicos,Centro-Oeste,2,722.99,1445.98
Março,2025-03-26,TRANS_20250326_0173,Impressora,Acessorios,Centro-Oeste,3,131.58,394.74
Março,2025-03-31,TRANS_20250331_0174,Monitor,Acessorios,Norte,1,958.14,958.14
Março,2025-03-02,TRANS_20250302_0175,Laptop,Eletronicos,Sudeste,4,1194.75,4779.0
Março,2025-03-04,TRANS_20250304_0176,Teclado,Perifericos,Nordeste,1,804.63,804.63
Março,2025-03-29,TRANS_20250329_0177,Impressora,Perifericos,Sudeste,2,879.53,1759.06
Março,2025-03-09,TRANS_20250309_0178,Roteador,Eletronicos,Sudeste,3,589.29,1767.87
Março,2025-03-27,TRANS_20250327_0179,Webcam,Acessorios,Sul,2,1369.19,2738.38
Março,2025-03-31,TRANS_20250331_0180,Monitor,Acessorios,Norte,2,1433.58,2867.16
Março,2025-03-31,TRANS_20250331_0181,Teclado,Perifericos,Centro-Oeste,1,583.88,583.88
Março,2025-03-21,TRANS_20250321_0182,Laptop,Acessorios,Centro-Oeste,2,776.45,1552.9
Março,2025-03-15,TRANS_20250315_0183,Monitor,Perifericos,Centro-Oeste,4,1032.05,4128.2
Março,2025-03-03,TRANS_20250303_0184,Roteador,Eletronicos,Sul,4,1014.12,4056.48
Março,2025-03-04,TRANS_20250304_0185,Fone de Ouvido,Acessorios,Sudeste,2,480.88,961.76
Março,2025-03-01,TRANS_20250301_0186,Fone de Ouvido,Perifericos,Norte,4,448.55,1794.2
Março,2025-03-18,TRANS_20250318_0187,Laptop,Acessorios,Nordeste,4,1189.02,4756.08
Março,2025-03-10,TRANS_20250310_0188,Fone de Ouvido,Perifericos,Sudeste,4,1070.76,4283.04
Março,2025-03-30,TRANS_20250330_0189,Monitor,Perifericos,Centro-Oeste,2,1367.89,2735.78
Março,2025-03-29,TRANS_20250329_0190,Mouse,Eletronicos,Sudeste,1,1263.95,1263.95
Março,2025-03-12,TRANS_20250312_0191,Fone de Ouvido,Eletronicos,Norte,2,1309.13,2618.26
Março,2025-03-20,TRANS_20250320_0192,Monitor,Eletronicos,Nordeste,2,328.04,656.08
Março,2025-03-25,TRANS_20250325_0193,Fone de Ouvido,Acessorios,Centro-Oeste,3,152.31,456.93
Março,2025-03-08,TRANS_20250308_0194,Monitor,Perifericos,Sul,3,653.15,1959.45
Março,2025-03-15,TRANS_20250315_0195,Mouse,Eletronicos,Centro-Oeste,3,876.39,2629.17
Março,2025-03-19,TRANS_20250319_0196,Mouse,Eletronicos,Norte,3,1448.06,4344.18
Março,2025-03-23,TRANS_20250323_0197,Impressora,Perifericos,Centro-Oeste,2,718.64,1437.28
Março,2025-03-03,TRANS_20250303_0198,Impressora,Eletronicos,Centro-Oeste,3,430.51,1291.53
Março,2025-03-20,TRANS_20250320_0199,Fone de Ouvido,Eletronicos,Sul,2,895.07,1790.14
Março,2025-03-04,TRANS_20250304_0200,Monitor,Eletronicos,Sul,4,825.42,3301.68
Maio,2025-05-16,TRANS_20250516_0001,Fone de Ouvido,Eletronicos,Centro-Oeste,4,916.59,3666.36
Maio,2025-05-07,TRANS_20250507_0002,Impressora,Perifericos,Sudeste,1,219.16,219.16
Maio,2025-05-31,TRANS_20250531_0003,Roteador,Perifericos,Sul,2,527.38,1054.76
Maio,2025-05-12,TRANS_20250512_0004,Teclado,Perifericos,Sudeste,2,837.65,1675.3
Maio,2025-05-28,TRANS_20250528_0005,Roteador,Eletronicos,Sul,2,397.68,795.36
Maio,2025-05-29,TRANS_20250529_0006,Impressora,Eletronicos,Centro-Oeste,1,103.47,103.47
Maio,2025-05-04,TRANS_20250504_0007,Roteador,Eletronicos,Nordeste,1,1350.42,1350.42
Maio,2025-05-02,TRANS_20250502_0008,Webcam,Eletronicos,Sudeste,2,326.92,653.84
Maio,2025-05-07,TRANS_20250507_0009,Webcam,Acessorios,Centro-Oeste,4,251.81,1007.24
Maio,2025-05-15,TRANS_20250515_0010,Fone de Ouvido,Acessorios,Norte,4,812.41,3249.64
Maio,2025-05-10,TRANS_20250510_0011,Impressora,Eletronicos,Nordeste,2,985.5,1971.0
Maio,2025-05-17,TRANS_20250517_0012,Teclado,Acessorios,Nordeste,4,453.32,1813.28
Maio,2025-05-21,TRANS_20250521_0013,Impressora,Eletronicos,Norte,4,908.4,3633.6
Maio,2025-05-31,TRANS_20250531_0014,Webcam,Eletronicos,Norte,2,357.73,715.46
Maio,2025-05-25,TRANS_20250525_0015,Teclado,Perifericos,Sudeste,2,83.76,167.52
Maio,2025-05-13,TRANS_20250513_0016,Laptop,Eletronicos,Sudeste,2,84.5,169.0
Maio,2025-05-04,TRANS_20250504_0017,Mouse,Acessorios,Sul,1,994.77,994.77
Maio,2025-05-19,TRANS_20250519_0018,Fone de Ouvido,Eletronicos,Nordeste,3,556.3,1668.9
Maio,2025-05-03,TRANS_20250503_0019,Teclado,Acessorios,Sudeste,4,1469.33,5877.32
Maio,2025-05-04,TRANS_20250504_0020,Laptop,Eletronicos,Sudeste,2,1133.4,2266.8
Maio,2025-05-21,TRANS_20250521_0021,Mouse,Perifericos,Sudeste,4,1435.62,5742.48
Maio,2025-05-29,TRANS_20250529_0022,Fone de Ouvido,Perifericos,Sul,2,730.07,1460.14
Maio,2025-05-05,TRANS_20250505_0023,Fone de Ouvido,Acessorios,Norte,2,182.73,365.46
Maio,2025-05-29,TRANS_20250529_0024,Fone de Ouvido,Acessorios,Centro-Oeste,4,602.46,2409.84
Maio,2025-05-04,TRANS_20250504_0025,Monitor,Perifericos,Norte,1,1148.92,1148.92
Maio,2025-05-15,TRANS_20250515_0026,Laptop,Acessorios,Nordeste,2,506.13,1012.26
Maio,2025-05-11,TRANS_20250511_0027,Mouse,Acessorios,Centro-Oeste,2,1377.95,2755.9
Maio,2025-05-13,TRANS_20250513_0028,Monitor,Acessorios,Centro-Oeste,2,985.5,1971.0
Maio,2025-05-29,TRANS_20250529_0029,Mouse,Eletronicos,Nordeste,3,779.81,2339.43
Maio,2025-05-15,TRANS_20250515_0030,Webcam,Perifericos,Sul,4,1157.55,4630.2
Maio,2025-05-17,TRANS_20250517_0031,Roteador,Eletronicos,Centro-Oeste,3,595.31,1785.93
Maio,2025-05-22,TRANS_20250522_0032,Mouse,Acessorios,Sudeste,3,457.17,1371.51
Maio,2025-05-31,TRANS_20250531_0033,Monitor,Perifericos,Nordeste,4,1361.96,5447.84
Maio,2025-05-16,TRANS_20250516_0034,Fone de Ouvido,Perifericos,Sul,3,166.2,498.6
Maio,2025-05-25,TRANS_20250525_0035,Impressora,Acessorios,Sul,4,1197.41,4789.64
Maio,2025-05-10,TRANS_20250510_0036,Mouse,Eletronicos,Sudeste,2,873.36,1746.72
Maio,2025-05-18,TRANS_20250518_0037,Mouse,Eletronicos,Nordeste,1,445.16,445.16
Maio,2025-05-20,TRANS_20250520_0038,Mouse,Acessorios,Sul,2,1056.27,2112.54
Maio,2025-05-29,TRANS_20250529_0039,Fone de Ouvido,Eletronicos,Sul,4,1185.45,4741.8
Maio,2025-05-14,TRANS_20250514_0040,Roteador,Perifericos,Norte,4,1415.6,5662.4
Maio,2025-05-08,TRANS_20250508_0041,Teclado,Acessorios,Norte,3,469.67,1409.01
Maio,2025-05-12,TRANS_20250512_0042,Webcam,Eletronicos,Sudeste,2,1040.87,2081.74
Maio,2025-05-16,TRANS_20250516_0043,Webcam,Acessorios,Norte,2,1451.84,2903.68
Maio,2025-05-02,TRANS_20250502_0044,Mouse,Acessorios,Sul,4,776.69,3106.76
Maio,2025-05-16,TRANS_20250516_0045,Laptop,Eletronicos,Centro-Oeste,1,99.42,99.42
Maio,2025-05-18,TRANS_20250518_0046,Monitor,Acessorios,Sudeste,3,323.36,970.08
Maio,2025-05-08,TRANS_20250508_0047,Laptop,Perifericos,Nordeste,3,101.7,305.1
Maio,2025-05-23,TRANS_20250523_0048,Webcam,Eletronicos,Sudeste,4,714.96,2859.84
Maio,2025-05-01,TRANS_20250501_0049,Webcam,Acessorios,Nordeste,4,478.81,1915.24
Maio,2025-05-02,TRANS_20250502_0050,Impressora,Eletronicos,Norte,1,964.15,964.15
Maio,2025-05-24,TRANS_20250524_0051,Teclado,Perifericos,Norte,1,830.3,830.3
Maio,2025-05-14,TRANS_20250514_0052,Teclado,Perifericos,Centro-Oeste,4,819.53,3278.12
Maio,2025-05-11,TRANS_20250511_0053,Laptop,Acessorios,Sul,4,1077.02,4308.08
Maio,2025-05-24,TRANS_20250524_0054,Laptop,Perifericos,Norte,3,559.37,1678.11
Maio,2025-05-29,TRANS_20250529_0055,Laptop,Eletronicos,Sul,4,621.7,2486.8
Maio,2025-05-03,TRANS_20250503_0056,Fone de Ouvido,Perifericos,Norte,1,183.74,183.74
Maio,2025-05-13,TRANS_20250513_0057,Webcam,Perifericos,Nordeste,1,752.82,752.82
Maio,2025-05-09,TRANS_20250509_0058,Monitor,Acessorios,Sul,1,423.54,423.54
Maio,2025-05-29,TRANS_20250529_0059,Fone de Ouvido,Perifericos,Centro-Oeste,1,1413.26,1413.26
Maio,2025-05-22,TRANS_20250522_0060,Impressora,Eletronicos,Sudeste,4,244.46,977.84
Maio,2025-05-13,TRANS_20250513_0061,Teclado,Eletronicos,Sul,1,314.37,314.37
Maio,2025-05-23,TRANS_20250523_0062,Teclado,Perifericos,Norte,4,254.48,1017.92
Maio,2025-05-23,TRANS_20250523_0063,Impressora,Eletronicos,Nordeste,3,1468.91,4406.73
Maio,2025-05-25,TRANS_20250525_0064,Teclado,Acessorios,Norte,1,1169.14,1169.14
Maio,2025-05-02,TRANS_20250502_0065,Roteador,Acessorios,Norte,4,486.56,1946.24
Maio,2025-05-04,TRANS_20250504_0066,Mouse,Acessorios,Norte,4,493.72,1974.88
Maio,2025-05-09,TRANS_20250509_0067,Monitor,Acessorios,Centro-Oeste,3,1179.4,3538.2
Maio,2025-05-21,TRANS_20250521_0068,Roteador,Acessorios,Sudeste,1,822.65,822.65
Maio,2025-05-08,TRANS_20250508_0069,Webcam,Eletronicos,Nordeste,1,1164.27,1164.27
Maio,2025-05-03,TRANS_20250503_0070,Impressora,Eletronicos,Sul,3,276.5,829.5
Maio,2025-05-04,TRANS_20250504_0071,Mouse,Perifericos,Norte,3,299.79,899.37
Maio,2025-05-06,TRANS_20250506_0072,Laptop,Perifericos,Centro-Oeste,4,209.59,838.36
Maio,2025-05-15,TRANS_20250515_0073,Fone de Ouvido,Eletronicos,Nordeste,1,523.07,523.07
Maio,2025-05-22,TRANS_20250522_0074,Teclado,Perifericos,Norte,4,1121.18,4484.72
Maio,2025-05-24,TRANS_20250524_0075,Mouse,Eletronicos,Nordeste,4,585.39,2341.56
Maio,2025-05-14,TRANS_20250514_0076,Teclado,Perifericos,Norte,2,1481.96,2963.92
Maio,2025-05-12,TRANS_20250512_0077,Impressora,Acessorios,Nordeste,3,1190.86,3572.58
Maio,2025-05-05,TRANS_20250505_0078,Laptop,Acessorios,Norte,2,324.39,648.78
Maio,2025-05-24,TRANS_20250524_0079,Fone de Ouvido,Perifericos,Nordeste,2,1029.88,2059.76
Maio,2025-05-08,TRANS_20250508_0080,Laptop,Perifericos,Sul,1,817.76,817.76
Maio,2025-05-05,TRANS_20250505_0081,Teclado,Acessorios,Sudeste,2,254.91,509.82
Maio,2025-05-04,TRANS_20250504_0082,Webcam,Perifericos,Sudeste,2,154.67,309.34
Maio,2025-05-09,TRANS_20250509_0083,Monitor,Acessorios,Centro-Oeste,4,494.5,1978.0
Maio,2025-05-27,TRANS_20250527_0084,Webcam,Acessorios,Sul,3,1429.47,4288.41
Maio,2025-05-25,TRANS_20250525_0085,Monitor,Eletronicos,Sul,2,533.49,1066.98
Maio,2025-05-30,TRANS_20250530_0086,Fone de Ouvido,Acessorios,Norte,1,279.23,279.23
Maio,2025-05-30,TRANS_20250530_0087,Laptop,Eletronicos,Sudeste,1,393.6,393.6
Maio,2025-05-08,TRANS_20250508_0088,Mouse,Acessorios,Sul,2,677.62,1355.24
Maio,2025-05-06,TRANS_20250506_0089,Roteador,Eletronicos,Norte,3,1290.55,3871.65
Maio,2025-05-20,TRANS_20250520_0090,Roteador,Eletronicos,Norte,4,1031.39,4125.56
Maio,2025-05-18,TRANS_20250518_0091,Teclado,Acessorios,Sul,1,719.49,719.49
Maio,2025-05-15,TRANS_20250515_0092,Laptop,Perifericos,Sul,2,430.29,860.58
Maio,2025-05-17,TRANS_20250517_0093,Roteador,Perifericos,Norte,3,595.33,1785.99
Maio,2025-05-17,TRANS_20250517_0094,Laptop,Eletronicos,Norte,1,327.75,327.75
Maio,2025-05-18,TRANS_20250518_0095,Impressora,Eletronicos,Sul,2,1375.52,2751.04
Maio,2025-05-19,TRANS_20250519_0096,Teclado,Perifericos,Sul,2,1204.94,2409.88
Maio,2025-05-09,TRANS_20250509_0097,Fone de Ouvido,Eletronicos,Nordeste,2,284.35,568.7
Maio,2025-05-02,TRANS_20250502_0098,Laptop,Perifericos,Nordeste,2,1093.55,2187.1
Maio,2025-05-31,TRANS_20250531_0099,Roteador,Eletronicos,Sul,2,141.11,282.22
Maio,2025-05-22,TRANS_20250522_0100,Teclado,Perifericos,Sudeste,2,873.16,1746.32
Maio,2025-05-08,TRANS_20250508_0101,Teclado,Perifericos,Norte,4,720.56,2882.24
